2017-03-05 23:59:59,b4:8b:19:16:2b:4f,ab_w_1f_1f04
2017-03-05 23:59:47,14:8f:c6:08:42:72,bg_w_2f_2f01
2017-03-05 23:59:47,14:8f:c6:08:42:72,cb_w_3f_3f02
2017-03-05 23:59:47,30:a8:db:93:b6:0e,cb_w_3f_3f02
2017-03-05 23:59:46,f8:32:e4:e6:49:2b,bj_w_4f_1f04
2017-03-05 23:59:46,f8:32:e4:e6:49:2b,bi_w_2f_1f05
2017-03-05 23:59:45,78:4f:43:67:83:4a,bg_w_2f_1f04
2017-03-05 23:59:42,54:40:ad:ee:32:6f,bi_w_2f_1f01
2017-03-05 23:59:37,80:7a:bf:ba:40:93,bdorm_w_1f_b1f03
2017-03-05 23:59:36,2c:56:dc:18:af:76,bdorm_w_1f_b1f08
2017-03-05 23:59:29,2c:56:dc:18:af:76,bdorm_w_1f_b1f08
2017-03-05 23:59:15,60:f1:89:6b:f9:6c,gdorm_w_1f02
2017-03-05 23:59:12,f8:32:e4:e6:49:2b,bj_w_4f_1f04
2017-03-05 23:59:02,ac:b5:7d:57:51:15,bd_w_3f_2f03
2017-03-05 23:59:02,ac:b5:7d:57:51:15,bd_w_3f_3f01
2017-03-05 23:58:58,ac:b5:7d:57:51:15,bd_w_3f_2f03
2017-03-05 23:58:57,ac:b5:7d:57:51:15,bd_w_3f_2f02
2017-03-05 23:58:57,ac:b5:7d:57:51:15,bd_w_3f_2f03
2017-03-05 23:58:53,14:8f:c6:08:42:72,bg_w_2f_2f01
2017-03-05 23:58:52,88:63:df:5d:06:d5,ae_w_1f_1f01
2017-03-05 23:58:47,f8:32:e4:e6:49:2b,bj_w_4f_1f04
2017-03-05 23:58:46,bc:4c:c4:e8:72:91,ab_w_1f_1f04
2017-03-05 23:58:45,b4:8b:19:16:2b:4f,ab_w_1f_1f04
2017-03-05 23:58:42,f8:32:e4:e6:49:2b,bj_w_4f_1f04
2017-03-05 23:58:42,f8:32:e4:e6:49:2b,bj_w_4f_6f03
2017-03-05 23:58:41,f8:32:e4:e6:49:2b,bj_w_4f_1f04
2017-03-05 23:58:34,e0:c7:67:e4:27:b4,bm_w_1f_1f01
2017-03-05 23:58:31,f8:32:e4:e6:49:2b,bj_w_4f_2f06
2017-03-05 23:58:31,f8:32:e4:e6:49:2b,bj_w_4f_6f03
2017-03-05 23:58:31,98:01:a7:d4:a6:29,bdorm_w_1f_1f01
2017-03-05 23:58:21,88:63:df:5d:06:d5,ae_w_1f_1f01
2017-03-05 23:58:18,bc:4c:c4:e8:72:91,ab_w_1f_1f04
2017-03-05 23:58:15,c0:bd:d1:b1:bb:b5,gdorm_w_1f01
2017-03-05 23:58:15,c0:bd:d1:b1:bb:b5,bdorm_w_1f_1f01
2017-03-05 23:58:14,f8:32:e4:e6:49:2b,bj_w_4f_2f06
2017-03-05 23:58:14,f8:32:e4:e6:49:2b,bi_w_2f_3f03
