2017-02-19 23:59:58,64:9a:be:a5:fe:46,ba_w_1f_1f01
2017-02-19 23:59:58,64:9a:be:a5:fe:46,ba_w_1f_2f02
2017-02-19 23:59:55,74:2f:68:40:72:cf,ab_w_6f_7f02
2017-02-19 23:59:52,6c:72:e7:24:82:ba,bi_w_2f_4f06
2017-02-19 23:59:52,6c:72:e7:24:82:ba,bm_w_1f_2f02
2017-02-19 23:59:50,24:24:0e:c5:10:f1,ab_w_6f_7f03
2017-02-19 23:59:47,74:2f:68:40:72:cf,ab_w_6f_7f02
2017-02-19 23:59:46,74:2f:68:40:72:cf,ab_w_6f_7f02
2017-02-19 23:59:46,cc:f3:a5:53:c6:0d,bdorm_w_1f_b1f10
2017-02-19 23:59:46,e0:cb:ee:6c:33:02,ab_w_6f_7f05
2017-02-19 23:59:46,9c:a9:e4:c1:85:c8,bn_w_5f_1f02
2017-02-19 23:59:42,cc:f3:a5:53:c6:0d,bdorm_w_1f_b1f10
2017-02-19 23:59:40,44:00:10:38:1f:1e,ab_w_6f_6f07
2017-02-19 23:59:39,b4:8b:19:16:2b:4f,ab_w_1f_2f10
2017-02-19 23:59:38,6c:8d:c1:af:4b:4d,ab_w_6f_8f06
2017-02-19 23:59:38,6c:8d:c1:af:4b:4d,ab_w_6f_7f03
2017-02-19 23:59:36,c4:b3:01:c8:56:e7,ab_w_1f_1f01
2017-02-19 23:59:35,c4:b3:01:c8:56:e7,ab_w_1f_2f08
2017-02-19 23:59:35,c4:b3:01:c8:56:e7,ab_w_1f_b1f04
2017-02-19 23:59:34,c4:b3:01:c8:56:e7,ab_w_1f_2f08
2017-02-19 23:59:33,c4:b3:01:c8:56:e7,ab_w_1f_1f02
2017-02-19 23:59:33,44:00:10:38:1f:1e,ab_w_6f_6f07
2017-02-19 23:59:32,6c:8d:c1:af:4b:4d,ab_w_6f_6f08
2017-02-19 23:59:32,6c:8d:c1:af:4b:4d,ab_w_6f_8f06
2017-02-19 23:59:32,08:ee:8b:c2:c9:3c,bg_w_2f_2f03
2017-02-19 23:59:32,08:ee:8b:c2:c9:3c,bg_w_2f_2f04
2017-02-19 23:59:30,d4:0b:1a:6a:6a:82,gdorm_w_1f02
2017-02-19 23:59:29,e0:cb:ee:6c:33:02,ab_w_6f_7f03
2017-02-19 23:59:29,08:ee:8b:c2:c9:3c,bg_w_2f_2f04
2017-02-19 23:59:29,08:ee:8b:c2:c9:3c,bg_w_2f_3f02
2017-02-19 23:59:27,84:b1:53:d5:d4:e0,ba_w_1f_2f02
2017-02-19 23:59:22,c4:b3:01:c8:56:e7,ab_w_6f_7f03
2017-02-19 23:59:17,08:ee:8b:c2:c9:3c,bg_w_2f_3f02
2017-02-19 23:59:17,08:ee:8b:c2:c9:3c,bg_w_2f_2f03
2017-02-19 23:59:14,14:f6:5a:ed:72:3f,cb_w_3f_3f01
2017-02-19 23:59:14,08:ee:8b:c2:c9:3c,bg_w_2f_2f03
2017-02-19 23:59:14,08:ee:8b:c2:c9:3c,bg_w_2f_3f01
2017-02-19 23:59:09,cc:f3:a5:53:c6:0d,bdorm_w_1f_b1f10
2017-02-19 23:59:08,24:24:0e:c5:10:f1,ab_w_6f_7f03
2017-02-19 23:59:07,b4:8b:19:16:2b:4f,bg_w_2f_2f02
2017-02-19 23:59:07,b4:8b:19:16:2b:4f,ba_w_1f_1f04
2017-02-19 23:59:05,e0:cb:ee:6c:33:02,ab_w_6f_6f08
2017-02-19 23:59:05,e0:cb:ee:6c:33:02,ab_w_6f_7f03
2017-02-19 23:59:03,c8:ff:28:15:57:53,bdorm_w_1f_b1f10
2017-02-19 23:59:03,b4:8b:19:16:2b:4f,ab_w_1f_2f10
2017-02-19 23:59:03,ac:37:43:3c:43:09,bn_w_5f_4f03
2017-02-19 23:59:02,ac:37:43:3c:43:09,bn_w_5f_4f03
2017-02-19 23:59:02,a0:e4:53:58:5a:a9,bg_w_2f_3f01
2017-02-19 23:59:02,e0:cb:ee:6c:33:02,ab_w_6f_7f05
2017-02-19 23:58:55,54:27:1e:a0:6e:03,ab_w_6f_7f01
2017-02-19 23:58:53,28:f0:76:eb:49:30,bg_w_2f_3f01
2017-02-19 23:58:47,28:e1:4c:38:57:9e,ae_w_1f_1f07
2017-02-19 23:58:47,28:e1:4c:38:57:9e,bg_w_2f_2f01
2017-02-19 23:58:47,64:9a:be:a5:fe:46,ba_w_1f_2f02
2017-02-19 23:58:47,64:9a:be:a5:fe:46,ba_w_1f_1f01
2017-02-19 23:58:46,44:00:10:38:1f:1e,ab_w_6f_6f07
2017-02-19 23:58:43,e0:c7:67:e3:1c:6b,ab_w_6f_7f02
2017-02-19 23:58:40,48:4b:aa:b9:01:9a,ab_w_6f_6f07
2017-02-19 23:58:39,30:10:b3:6d:73:7d,ab_w_6f_7f03
2017-02-19 23:58:38,44:00:10:38:1f:1e,ab_w_6f_6f07
2017-02-19 23:58:38,b4:8b:19:16:2b:4f,ab_w_1f_1f04
2017-02-19 23:58:38,b4:8b:19:16:2b:4f,bg_w_2f_2f02
2017-02-19 23:58:35,44:00:10:38:1f:1e,ab_w_6f_6f07
2017-02-19 23:58:29,48:4b:aa:b9:01:9a,ab_w_6f_6f07
2017-02-19 23:58:27,28:f0:76:eb:49:30,bg_w_2f_3f01
2017-02-19 23:58:27,28:f0:76:eb:49:30,bg_w_2f_2f04
2017-02-19 23:58:24,70:ec:e4:34:24:00,bg_w_2f_3f01
2017-02-19 23:58:19,28:f0:76:d8:04:ee,gdorm_w_1f02
2017-02-19 23:58:14,28:f0:76:d8:04:ee,gdorm_w_1f02
2017-02-19 23:58:13,38:59:f9:37:16:b2,bd_w_3f_1f01
2017-02-19 23:58:12,b4:8b:19:9c:36:70,ba_w_1f_2f01
2017-02-19 23:58:12,b4:8b:19:9c:36:70,ba_w_1f_3f03
2017-02-19 23:58:11,7c:01:91:89:84:94,bdorm_w_1f_b1f02
2017-02-19 23:58:05,28:f0:76:d8:04:ee,gdorm_w_1f02
2017-02-19 23:58:04,40:40:a7:b4:e3:df,bdorm_w_1f_b1f02
2017-02-19 23:58:01,80:a5:89:b4:b5:c3,cb_w_3f_3f01
2017-02-19 23:57:58,40:40:a7:b4:e3:df,bdorm_w_1f_b1f02
2017-02-19 23:57:55,44:00:10:38:1f:1e,ab_w_6f_6f07
2017-02-19 23:57:52,58:40:4e:64:3c:ef,ab_w_6f_7f03
2017-02-19 23:57:52,b4:52:7e:82:d7:f9,gdorm_w_1f01
2017-02-19 23:57:52,b4:52:7e:82:d7:f9,bdorm_w_1f_b1f02
2017-02-19 23:57:51,28:f0:76:d8:04:ee,gdorm_w_1f02
2017-02-19 23:57:50,c8:f2:30:b8:c2:0c,gdorm_w_b1f01
2017-02-19 23:57:48,b4:8b:19:16:2b:4f,ab_w_1f_3f09
2017-02-19 23:57:48,b4:8b:19:16:2b:4f,ab_w_1f_1f04
2017-02-19 23:57:46,28:f0:76:eb:49:30,bg_w_2f_2f04
2017-02-19 23:57:46,28:f0:76:eb:49:30,bg_w_2f_1f02
2017-02-19 23:57:42,38:d5:47:32:a3:ca,ab_w_6f_7f03
2017-02-19 23:57:42,7c:01:91:89:84:94,bdorm_w_1f_1f01
2017-02-19 23:57:42,7c:01:91:89:84:94,bdorm_w_1f_b1f02
2017-02-19 23:57:41,40:40:a7:b4:e3:df,bdorm_w_1f_b1f02
2017-02-19 23:57:40,40:40:a7:b4:e3:df,bdorm_w_1f_b1f02
2017-02-19 23:57:40,40:40:a7:b4:e3:df,bdorm_w_1f_1f01
2017-02-19 23:57:40,2c:f0:ee:d5:44:83,bn_w_5f_5f03
2017-02-19 23:57:38,54:27:1e:a0:6e:03,ab_w_6f_7f01
2017-02-19 23:57:37,2c:f0:ee:d5:44:83,bn_w_5f_5f03
2017-02-19 23:57:37,38:d5:47:32:a3:ca,ab_w_6f_7f03
2017-02-19 23:57:35,c0:cc:f8:9c:d6:dc,bdorm_w_1f_b1f03
2017-02-19 23:57:34,64:9a:be:a5:fe:46,ba_w_1f_2f02
2017-02-19 23:57:32,b4:8b:19:16:2b:4f,ab_w_1f_2f11
2017-02-19 23:57:32,b4:8b:19:16:2b:4f,ab_w_1f_3f09
2017-02-19 23:57:32,38:d5:47:32:a3:ca,ab_w_6f_7f03
2017-02-19 23:57:29,7c:01:91:89:84:94,gdorm_w_1f01
2017-02-19 23:57:29,7c:01:91:89:84:94,bdorm_w_1f_1f01
2017-02-19 23:57:27,b4:8b:19:16:2b:4f,ab_w_1f_2f11
2017-02-19 23:57:25,b4:8b:19:9c:36:70,ba_w_1f_3f02
2017-02-19 23:57:25,b4:8b:19:9c:36:70,ba_w_1f_2f01
2017-02-19 23:57:22,28:f0:76:d8:04:ee,gdorm_w_1f02
2017-02-19 23:57:21,c8:f2:30:b8:c2:0c,gdorm_w_b1f01
2017-02-19 23:57:20,b4:8b:19:9c:36:70,ba_w_1f_2f02
2017-02-19 23:57:20,b4:8b:19:9c:36:70,ba_w_1f_3f02
2017-02-19 23:57:18,58:40:4e:64:3c:ef,ab_w_6f_7f02
2017-02-19 23:57:18,58:40:4e:64:3c:ef,ab_w_6f_7f03
2017-02-19 23:57:17,14:32:d1:de:18:78,ab_w_6f_6f07
2017-02-19 23:57:17,14:32:d1:de:18:78,ab_w_6f_7f03
2017-02-19 23:57:17,b4:52:7e:82:d7:f9,gdorm_w_1f02
2017-02-19 23:57:17,b4:52:7e:82:d7:f9,gdorm_w_1f01
2017-02-19 23:57:16,28:f0:76:eb:49:30,bg_w_2f_1f08
2017-02-19 23:57:16,28:f0:76:eb:49:30,bg_w_2f_1f02
2017-02-19 23:57:16,b4:52:7e:82:d7:f9,gdorm_w_1f01
2017-02-19 23:57:15,14:32:d1:de:18:78,ab_w_6f_7f03
2017-02-19 23:57:15,14:32:d1:de:18:78,ab_w_6f_6f07
2017-02-19 23:57:14,14:32:d1:de:18:78,ab_w_6f_6f07
2017-02-19 23:57:12,8c:1a:bf:ad:fd:55,bn_w_5f_6f03
2017-02-19 23:57:12,8c:1a:bf:ad:fd:55,bn_w_5f_7f04
2017-02-19 23:57:11,38:d5:47:32:a3:ca,ab_w_6f_7f03
2017-02-19 23:57:09,a0:e4:53:58:5a:a9,bg_w_2f_3f01
2017-02-19 23:57:09,bc:3a:ea:b3:5a:1f,bd_w_3f_1f01
2017-02-19 23:57:09,bc:3a:ea:b3:5a:1f,bd_w_3f_2f02
2017-02-19 23:57:09,6c:8d:c1:af:4b:4d,ab_w_6f_6f07
2017-02-19 23:57:09,6c:8d:c1:af:4b:4d,ab_w_6f_6f08
2017-02-19 23:57:08,98:01:a7:af:2b:7d,bi_w_2f_4f03
2017-02-19 23:57:07,7c:01:91:89:84:94,gdorm_w_1f01
2017-02-19 23:57:03,40:40:a7:b4:e3:df,bdorm_w_1f_1f01
